time_s,ag_g_unscaled,ag_g_after_scale,ag_m_per_s2_after_scale
42.25,-0.01143775,-0.01143775,-0.1122043275
42.26,-0.01154862,-0.01154862,-0.11329196220000001
42.27,-0.0115159,-0.0115159,-0.11297097900000001
42.28,-0.0113246,-0.0113246,-0.11109432600000001
42.29,-0.01100258,-0.01100258,-0.1079353098
42.300000000000004,-0.01061182,-0.01061182,-0.1041019542
42.31,-0.01024499,-0.01024499,-0.10050335190000001
42.32,-0.009996718,-0.009996718,-0.09806780358
42.33,-0.009927734,-0.009927734,-0.09739107054000001
42.34,-0.01004926,-0.01004926,-0.09858324060000001
42.35,-0.01033592,-0.01033592,-0.10139537520000001
42.36,-0.01074667,-0.01074667,-0.1054248327
42.37,-0.01123813,-0.01123813,-0.1102460553
42.38,-0.01177311,-0.01177311,-0.11549420910000001
42.39,-0.01232578,-0.01232578,-0.1209159018
42.4,-0.01288253,-0.01288253,-0.1263776193
42.410000000000004,-0.01343997,-0.01343997,-0.13184610570000002
42.42,-0.01400073,-0.01400073,-0.1373471613
42.43,-0.01456599,-0.01456599,-0.1428923619
42.44,-0.01512671,-0.01512671,-0.1483930251
42.45,-0.01566377,-0.01566377,-0.15366158370000002
42.46,-0.01612962,-0.01612962,-0.1582315722
42.47,-0.01643116,-0.01643116,-0.1611896796
42.480000000000004,-0.01647085,-0.01647085,-0.1615790385
42.49,-0.01619576,-0.01619576,-0.1588804056
42.5,-0.01561965,-0.01561965,-0.1532287665
42.51,-0.01482071,-0.01482071,-0.14539116510000002
42.52,-0.01391503,-0.01391503,-0.1365064443
42.53,-0.01301494,-0.01301494,-0.1276765614
42.54,-0.0121964,-0.0121964,-0.119646684
42.550000000000004,-0.01148671,-0.01148671,-0.11268462510000002
42.56,-0.01087067,-0.01087067,-0.10664127270000001
42.57,-0.0103076,-0.0103076,-0.10111755600000001
42.58,-0.00974787,-0.00974787,-0.0956266047
42.59,-0.009149007,-0.009149007,-0.08975175867000001
42.6,-0.008488268,-0.008488268,-0.08326990908000001
42.61,-0.007765416,-0.007765416,-0.07617873096
42.62,-0.006997408,-0.006997408,-0.06864457248
42.63,-0.006208535,-0.006208535,-0.06090572835000001
42.64,-0.005421906,-0.005421906,-0.05318889786
42.65,-0.004672651,-0.004672651,-0.04583870631
42.660000000000004,-0.004036966,-0.004036966,-0.03960263646000001
42.67,-0.003606908,-0.003606908,-0.03538376748
42.68,-0.003443933,-0.003443933,-0.03378498273
42.69,-0.003553314,-0.003553314,-0.03485801034
42.7,-0.003882616,-0.003882616,-0.03808846296000001
42.71,-0.00431174,-0.00431174,-0.0422981694
42.72,-0.004669063,-0.004669063,-0.04580350803
42.730000000000004,-0.004798465,-0.004798465,-0.047072941650000005
42.74,-0.004616131,-0.004616131,-0.04528424511
42.75,-0.00413344,-0.00413344,-0.040549046400000004
42.76,-0.003441979,-0.003441979,-0.033765813990000004
42.77,-0.002667306,-0.002667306,-0.02616627186
42.78,-0.001921096,-0.001921096,-0.01884595176
42.79,-0.001270577,-0.001270577,-0.01246436037
42.800000000000004,-0.0007337155,-0.0007337155,-0.007197749055
42.81,-0.0003102979,-0.0003102979,-0.003044022399
42.82,-9.866205e-06,-9.866205e-06,-9.678747105e-05
42.83,0.0001551968,0.0001551968,0.001522480608
42.84,0.0001834414,0.0001834414,0.001799560134
42.85,8.997829e-05,8.997829e-05,0.0008826870249000001
42.86,-9.955356e-05,-9.955356e-05,-0.0009766204236
42.87,-0.0003587676,-0.0003587676,-0.0035195101560000002
42.88,-0.000665104,-0.000665104,-0.0065246702400000006
42.89,-0.001001369,-0.001001369,-0.00982342989
42.9,-0.001355345,-0.001355345,-0.013295934450000001
42.910000000000004,-0.001718913,-0.001718913,-0.016862536530000003
42.92,-0.002072416,-0.002072416,-0.02033040096
42.93,-0.002352454,-0.002352454,-0.02307757374
42.94,-0.002470375,-0.002470375,-0.02423437875
42.95,-0.002357767,-0.002357767,-0.023129694270000004
42.96,-0.001995876,-0.001995876,-0.019579543560000003
42.97,-0.001418186,-0.001418186,-0.013912404660000002
42.980000000000004,-0.0006929564,-0.0006929564,-0.006797902284
42.99,9.439347e-05,9.439347e-05,0.0009259999407
43.0,0.0008422089,0.0008422089,0.008262069309
43.01,0.001454545,0.001454545,0.014269086450000001
43.02,0.001873475,0.001873475,0.018378789750000003
43.03,0.002095614,0.002095614,0.02055797334
43.04,0.002183321,0.002183321,0.02141837901
43.050000000000004,0.002255022,0.002255022,0.022121765820000003
43.06,0.002435076,0.002435076,0.023888095560000003
43.07,0.00280562,0.00280562,0.0275231322
43.08,0.003385615,0.003385615,0.03321288315
43.09,0.004138048,0.004138048,0.04059425088
43.1,0.004993746,0.004993746,0.04898864826
43.11,0.005875935,0.005875935,0.05764292235
43.12,0.006718542,0.006718542,0.06590889702000001
43.13,0.007481826,0.007481826,0.07339671306
43.14,0.008157313,0.008157313,0.08002324053
43.15,0.008747611,0.008747611,0.08581406391000002
43.160000000000004,0.009235937,0.009235937,0.09060454197000001
43.17,0.009593406,0.009593406,0.09411131286
43.18,0.009800735,0.009800735,0.09614521035
43.19,0.009861425,0.009861425,0.09674057925
43.2,0.009801572,0.009801572,0.09615342132
43.21,0.009661656,0.009661656,0.09478084536
43.22,0.009499764,0.009499764,0.09319268484000001
43.230000000000004,0.009405439,0.009405439,0.09226735659
43.24,0.009473285,0.009473285,0.09293292585
43.25,0.009763495,0.009763495,0.09577988595
43.26,0.01028235,0.01028235,0.10086985350000001
43.27,0.01098759,0.01098759,0.1077882579
43.28,0.01180943,0.01180943,0.1158505083
43.29,0.01267579,0.01267579,0.1243494999
43.300000000000004,0.01353123,0.01353123,0.1327413663
43.31,0.01433142,0.01433142,0.1405912302
43.32,0.01500203,0.01500203,0.1471699143
43.33,0.01544798,0.01544798,0.1515446838
43.34,0.01559417,0.01559417,0.1529788077
43.35,0.01538121,0.01538121,0.1508896701
43.36,0.01476102,0.01476102,0.1448056062
43.37,0.0137248,0.0137248,0.13464028800000002
43.38,0.01231839,0.01231839,0.1208434059
43.39,0.01063233,0.01063233,0.1043031573
43.4,0.008776096,0.008776096,0.08609350176000001
43.410000000000004,0.006849771,0.006849771,0.06719625351
43.42,0.004927574,0.004927574,0.04833950094
43.43,0.003070081,0.003070081,0.030117494610000003
43.44,0.001331981,0.001331981,0.013066733610000002
43.45,-0.0002516938,-0.0002516938,-0.002469116178
43.46,-0.001666462,-0.001666462,-0.016347992220000003
43.47,-0.002901759,-0.002901759,-0.02846625579
43.480000000000004,-0.003923181,-0.003923181,-0.03848640561
43.49,-0.004672004,-0.004672004,-0.045832359239999995
43.5,-0.005104311,-0.005104311,-0.050073290910000005
43.51,-0.005221313,-0.005221313,-0.051221080530000004
43.52,-0.005073527,-0.005073527,-0.04977129987000001
43.53,-0.004743896,-0.004743896,-0.04653761976
43.54,-0.004322415,-0.004322415,-0.04240289115
43.550000000000004,-0.003894347,-0.003894347,-0.03820354407
43.56,-0.003557456,-0.003557456,-0.03489864336
43.57,-0.003407676,-0.003407676,-0.03342930156
43.58,-0.003502953,-0.003502953,-0.03436396893
43.59,-0.003840448,-0.003840448,-0.03767479488
43.6,-0.004360314,-0.004360314,-0.042774680339999996
43.61,-0.004974223,-0.004974223,-0.04879712763
43.62,-0.005598419,-0.005598419,-0.05492049039000001
43.63,-0.006176726,-0.006176726,-0.06059368206
43.64,-0.006688502,-0.006688502,-0.06561420462
43.65,-0.007142605,-0.007142605,-0.07006895505
43.660000000000004,-0.007550349,-0.007550349,-0.07406892369
43.67,-0.007888739,-0.007888739,-0.07738852959
43.68,-0.008109231,-0.008109231,-0.07955155611
43.69,-0.008165291,-0.008165291,-0.08010150471000001
43.7,-0.008010236,-0.008010236,-0.07858041516000001
43.71,-0.007598371,-0.007598371,-0.07454001951
43.72,-0.006909479,-0.006909479,-0.06778198899
43.730000000000004,-0.005964035,-0.005964035,-0.058507183350000005
43.74,-0.004818781,-0.004818781,-0.04727224161000001
43.75,-0.003549104,-0.003549104,-0.03481671024
43.76,-0.002238371,-0.002238371,-0.02195841951
43.77,-0.000978528,-0.000978528,-0.00959935968
43.78,0.0001513682,0.0001513682,0.001484922042
43.79,0.001110039,0.001110039,0.01088948259
43.800000000000004,0.001901703,0.001901703,0.018655706430000002
43.81,0.002566243,0.002566243,0.02517484383
43.82,0.003159705,0.003159705,0.030996706050000003
43.83,0.003734714,0.003734714,0.03663754434
43.84,0.004326996,0.004326996,0.04244783076
43.85,0.004950848,0.004950848,0.04856781888
43.86,0.005602595,0.005602595,0.05496145695
43.87,0.00626156,0.00626156,0.061425903600000005
43.88,0.006867936,0.006867936,0.06737445216
43.89,0.007330731,0.007330731,0.07191447111
43.9,0.007572478,0.007572478,0.07428600918
43.910000000000004,0.007563606,0.007563606,0.07419897486
43.92,0.007329442,0.007329442,0.07190182602
43.93,0.006935761,0.006935761,0.06803981541000001
43.94,0.006480702,0.006480702,0.06357568662
43.95,0.006092157,0.006092157,0.05976406017
43.96,0.005891922,0.005891922,0.05779975482
43.97,0.005965888,0.005965888,0.05852536128
43.980000000000004,0.006344331,0.006344331,0.06223788711
43.99,0.006997516,0.006997516,0.06864563196
44.0,0.007851715,0.007851715,0.07702532415
44.01,0.00881693,0.00881693,0.08649408330000001
44.02,0.009813736,0.009813736,0.09627275016
44.03,0.01078943,0.01078943,0.1058443083
44.04,0.01169875,0.01169875,0.11476473750000002
44.050000000000004,0.01244803,0.01244803,0.12211517430000002
44.06,0.01291462,0.01291462,0.12669242220000002
44.07,0.01301024,0.01301024,0.1276304544
44.08,0.01271993,0.01271993,0.12478251330000001
44.09,0.01210328,0.01210328,0.11873317679999999
44.1,0.01126686,0.01126686,0.11052789660000001
44.11,0.01032668,0.01032668,0.1013047308
44.12,0.009376582,0.009376582,0.09198426942
44.13,0.008471108,0.008471108,0.08310156948
44.14,0.007624384,0.007624384,0.07479520704
44.15,0.006821699,0.006821699,0.06692086719
44.160000000000004,0.006056293,0.006056293,0.05941223433
44.17,0.005388126,0.005388126,0.052857516060000005
44.18,0.004925842,0.004925842,0.04832251002
44.19,0.004763261,0.004763261,0.046727590410000006
44.2,0.004934594,0.004934594,0.04840836714
44.21,0.005400817,0.005400817,0.05298201477
44.22,0.006028604,0.006028604,0.059140605240000005
44.230000000000004,0.006598392,0.006598392,0.06473022552
44.24,0.006891841,0.006891841,0.06760896021
44.25,0.006775854,0.006775854,0.06647112774000001
44.26,0.006235794,0.006235794,0.061173139140000006
44.27,0.005357823,0.005357823,0.05256024363
44.28,0.004281389,0.004281389,0.04200042609
44.29,0.003148406,0.003148406,0.030885862860000002
44.300000000000004,0.002102885,0.002102885,0.020629301850000004
44.31,0.001321521,0.001321521,0.012964121010000001
44.32,0.0009631486,0.0009631486,0.009448487766000001
44.33,0.001105916,0.001105916,0.01084903596
44.34,0.001730892,0.001730892,0.01698005052
44.35,0.002740969,0.002740969,0.02688890589
44.36,0.003998578,0.003998578,0.03922605018
44.37,0.005366971,0.005366971,0.052649985510000004
44.38,0.006729787,0.006729787,0.06601921047
44.39,0.007994368,0.007994368,0.07842475008000001
44.4,0.009106096,0.009106096,0.08933080176
44.410000000000004,0.01005152,0.01005152,0.0986054112
44.42,0.01081461,0.01081461,0.10609132410000001
44.43,0.01134507,0.01134507,0.1112951367
44.44,0.0115895,0.0115895,0.11369299500000002
44.45,0.0115194,0.0115194,0.11300531400000001
44.46,0.01110276,0.01110276,0.1089180756
44.47,0.01029662,0.01029662,0.1010098422
44.480000000000004,0.009083261,0.009083261,0.08910679041000001
44.49,0.007495488,0.007495488,0.07353073728000001
44.5,0.005613817,0.005613817,0.05507154477
44.51,0.00354373,0.00354373,0.034763991300000005
44.52,0.001388356,0.001388356,0.01361977236
44.53,-0.0007588522,-0.0007588522,-0.007444340082
44.54,-0.002800186,-0.002800186,-0.027469824660000003
44.550000000000004,-0.004640236,-0.004640236,-0.04552071516
44.56,-0.006157441,-0.006157441,-0.06040449621
44.57,-0.007216107,-0.007216107,-0.07079000967
44.58,-0.007732829,-0.007732829,-0.07585905249000001
44.59,-0.007718126,-0.007718126,-0.07571481606
44.6,-0.007270709,-0.007270709,-0.07132565529000001
44.61,-0.006532157,-0.006532157,-0.06408046017
44.62,-0.005634476,-0.005634476,-0.05527420956
44.63,-0.004672515,-0.004672515,-0.04583737215000001
44.64,-0.003699809,-0.003699809,-0.03629512629
44.65,-0.002763927,-0.002763927,-0.02711412387
44.660000000000004,-0.001945207,-0.001945207,-0.019082480670000002
44.67,-0.001331412,-0.001331412,-0.01306115172
44.68,-0.0009763846,-0.0009763846,-0.009578332926
44.69,-0.0008757886,-0.0008757886,-0.008591486166
44.7,-0.0009425429,-0.0009425429,-0.009246345849
44.71,-0.001017621,-0.001017621,-0.009982862010000001
44.72,-0.0009376222,-0.0009376222,-0.009198073782
44.730000000000004,-0.0005972585,-0.0005972585,-0.005859105885
44.74,2.494004e-05,2.494004e-05,0.0002446617924
44.75,0.0008722043,0.0008722043,0.008556324183000001
44.76,0.001813945,0.001813945,0.017794800450000002
44.77,0.0026789,0.0026789,0.026280009000000003
44.78,0.003322259,0.003322259,0.03259136079
44.79,0.003674202,0.003674202,0.03604392162
44.800000000000004,0.003749524,0.003749524,0.036782830440000004
44.81,0.003625276,0.003625276,0.035563957560000005
44.82,0.003403443,0.003403443,0.03338777583
44.83,0.003174928,0.003174928,0.031146043680000002
44.84,0.002997001,0.002997001,0.02940057981
44.85,0.002887721,0.002887721,0.028328543010000002
44.86,0.002846366,0.002846366,0.02792285046
44.87,0.002895177,0.002895177,0.028401686370000002
44.88,0.003078426,0.003078426,0.03019935906
44.89,0.003433659,0.003433659,0.033684194790000004
44.9,0.003970481,0.003970481,0.038950418609999996
44.910000000000004,0.004666367,0.004666367,0.04577706027
44.92,0.005475984,0.005475984,0.05371940304
44.93,0.006346322,0.006346322,0.06225741882
44.94,0.007212247,0.007212247,0.07075214307
44.95,0.007966056,0.007966056,0.07814700935999999
44.96,0.008484141,0.008484141,0.08322942321000001
44.97,0.008682899,0.008682899,0.08517923919000002
44.980000000000004,0.008550278,0.008550278,0.08387822718
44.99,0.008142152,0.008142152,0.07987451112
45.0,0.007555072,0.007555072,0.07411525632
45.01,0.006899507,0.006899507,0.06768416367
45.02,0.006316359,0.006316359,0.06196348179
45.03,0.005969287,0.005969287,0.05855870547000001
45.04,0.005983212,0.005983212,0.058695309720000005
45.050000000000004,0.006398346,0.006398346,0.06276777426
45.06,0.007166068,0.007166068,0.07029912708000001
45.07,0.008177862,0.008177862,0.08022482622
45.08,0.009305582,0.009305582,0.09128775942
45.09,0.01042566,0.01042566,0.1022757246
45.1,0.01143886,0.01143886,0.11221521660000001
45.11,0.01229213,0.01229213,0.1205857953
45.12,0.01298435,0.01298435,0.1273764735
45.13,0.01355449,0.01355449,0.1329695469
45.14,0.01405977,0.01405977,0.1379263437
45.15,0.01455294,0.01455294,0.14276434140000002
45.160000000000004,0.01506343,0.01506343,0.1477722483
45.17,0.01558971,0.01558971,0.1529350551
45.18,0.01611006,0.01611006,0.1580396886
45.19,0.0165986,0.0165986,0.16283226600000003
45.2,0.01702859,0.01702859,0.1670504679
45.21,0.01735855,0.01735855,0.1702873755
45.22,0.01754312,0.01754312,0.17209800719999999
45.230000000000004,0.01755672,0.01755672,0.1722314232
45.24,0.01740586,0.01740586,0.1707514866
45.25,0.01712548,0.01712548,0.1680009588
45.26,0.01676534,0.01676534,0.16446798540000002
45.27,0.01637029,0.01637029,0.1605925449
45.28,0.01593937,0.01593937,0.15636521970000003
45.29,0.0154109,0.0154109,0.15118092900000002
45.300000000000004,0.01470372,0.01470372,0.14424349320000002
45.31,0.0137638,0.0137638,0.135022878
45.32,0.01258754,0.01258754,0.1234837674
45.33,0.01121869,0.01121869,0.1100553489
45.34,0.00972847,0.00972847,0.0954362907
45.35,0.00819078,0.00819078,0.0803515518
45.36,0.00666952,0.00666952,0.06542799120000001
45.37,0.005233189,0.005233189,0.051337584090000006
45.38,0.003949714,0.003949714,0.03874669434
45.39,0.002860726,0.002860726,0.02806372206
45.4,0.001966879,0.001966879,0.01929508299
45.410000000000004,0.001231114,0.001231114,0.01207722834
45.42,0.0005928805,0.0005928805,0.005816157705
45.43,-1.260126e-05,-1.260126e-05,-0.0001236183606
45.44,-0.000635767,-0.000635767,-0.00623687427
45.45,-0.001302632,-0.001302632,-0.01277881992
45.46,-0.002013265,-0.002013265,-0.019750129650000003
45.47,-0.002725186,-0.002725186,-0.026734074660000003
45.480000000000004,-0.003342287,-0.003342287,-0.032787835470000005
45.49,-0.003758468,-0.003758468,-0.036870571080000004
45.5,-0.003907907,-0.003907907,-0.03833656767000001
45.51,-0.003788149,-0.003788149,-0.03716174169000001
45.52,-0.003452482,-0.003452482,-0.03386884842000001
45.53,-0.002968318,-0.002968318,-0.029119199580000005
45.54,-0.002353644,-0.002353644,-0.023089247639999998
45.550000000000004,-0.001575508,-0.001575508,-0.01545573348
45.56,-0.0005957162,-0.0005957162,-0.005843975922
45.57,0.0005770288,0.0005770288,0.005660652528
45.58,0.001877851,0.001877851,0.01842171831
45.59,0.003212754,0.003212754,0.031517116740000004
45.6,0.004473971,0.004473971,0.04388965551000001
45.61,0.005557983,0.005557983,0.05452381323
45.62,0.006375115,0.006375115,0.06253987815
45.63,0.006845626,0.006845626,0.06715559106
45.64,0.006927521,0.006927521,0.06795898101
45.65,0.006639043,0.006639043,0.06512901183
45.660000000000004,0.00605822,0.00605822,0.0594311382
45.67,0.005316778,0.005316778,0.052157592180000004
45.68,0.004568329,0.004568329,0.044815307490000005
45.69,0.003937798,0.003937798,0.038629798380000004
45.7,0.003488351,0.003488351,0.034220723310000006
45.71,0.003217231,0.003217231,0.03156103611
45.72,0.003074296,0.003074296,0.030158843759999998
45.730000000000004,0.00298777,0.00298777,0.0293100237
45.74,0.002869986,0.002869986,0.028154562660000004
45.75,0.002626308,0.002626308,0.02576408148
45.76,0.002187786,0.002187786,0.021462180660000003
45.77,0.001534605,0.001534605,0.015054475050000002
45.78,0.0006960807,0.0006960807,0.006828551667
45.79,-0.0002661153,-0.0002661153,-0.002610591093
45.800000000000004,-0.001278225,-0.001278225,-0.01253938725
45.81,-0.002275385,-0.002275385,-0.022321526850000002
45.82,-0.003217511,-0.003217511,-0.031563782910000004
45.83,-0.004094261,-0.004094261,-0.040164700410000004
45.84,-0.004918825,-0.004918825,-0.048253673250000004
45.85,-0.005704195,-0.005704195,-0.05595815295
45.86,-0.0064181,-0.0064181,-0.06296156100000001
45.87,-0.006988709,-0.006988709,-0.06855923529
45.88,-0.00734863,-0.00734863,-0.07209006030000001
45.89,-0.007469687,-0.007469687,-0.07327762947000001
45.9,-0.007372418,-0.007372418,-0.07232342058
45.910000000000004,-0.007115165,-0.007115165,-0.06979976865
45.92,-0.006788678,-0.006788678,-0.06659693118
45.93,-0.006529923,-0.006529923,-0.06405854463
45.94,-0.00648499,-0.00648499,-0.0636177519
45.95,-0.006750145,-0.006750145,-0.06621892245000001
45.96,-0.007332687,-0.007332687,-0.07193365947000001
45.97,-0.008138768,-0.008138768,-0.07984131408
45.980000000000004,-0.009015803,-0.009015803,-0.08844502743
45.99,-0.009818106,-0.009818106,-0.09631561986
46.0,-0.01045435,-0.01045435,-0.1025571735
46.01,-0.01090336,-0.01090336,-0.10696196160000002
46.02,-0.01118619,-0.01118619,-0.10973652390000001
46.03,-0.01129561,-0.01129561,-0.1108099341
46.04,-0.01118456,-0.01118456,-0.1097205336
46.050000000000004,-0.01080667,-0.01080667,-0.10601343270000001
46.06,-0.01015007,-0.01015007,-0.09957218670000001
46.07,-0.00924749,-0.00924749,-0.09071787690000001
46.08,-0.008164862,-0.008164862,-0.08009729622
46.09,-0.00698035,-0.00698035,-0.0684772335
46.1,-0.005763981,-0.005763981,-0.05654465361
46.11,-0.004578751,-0.004578751,-0.04491754731
46.12,-0.003495638,-0.003495638,-0.03429220878
46.13,-0.002576401,-0.002576401,-0.02527449381
46.14,-0.001855835,-0.001855835,-0.01820574135
46.15,-0.001346374,-0.001346374,-0.01320792894
46.160000000000004,-0.001039429,-0.001039429,-0.010196798489999999
46.17,-0.0009046287,-0.0009046287,-0.008874407547
46.18,-0.0008949337,-0.0008949337,-0.008779299597
46.19,-0.0009441401,-0.0009441401,-0.009262014381000001
46.2,-0.000965909,-0.000965909,-0.00947556729
46.21,-0.0008805733,-0.0008805733,-0.008638424073
46.22,-0.0006425026,-0.0006425026,-0.0063029505060000005
46.230000000000004,-0.000249802,-0.000249802,-0.00245055762
46.24,0.0002638445,0.0002638445,0.0025883145450000004
46.25,0.0008470551,0.0008470551,0.008309610531000001
46.26,0.001449874,0.001449874,0.014223263940000001
46.27,0.002037146,0.002037146,0.019984402260000002
46.28,0.002593852,0.002593852,0.02544568812
46.29,0.003126115,0.003126115,0.030667188150000003
46.300000000000004,0.003659817,0.003659817,0.035902804770000005
46.31,0.004227557,0.004227557,0.04147233417
46.32,0.004852844,0.004852844,0.047606399640000005
46.33,0.005523101,0.005523101,0.054181620810000004
46.34,0.006150652,0.006150652,0.060337896120000005
46.35,0.00660331,0.00660331,0.06477847110000001
46.36,0.006765417,0.006765417,0.06636874077
46.37,0.006572716,0.006572716,0.06447834396
46.38,0.006028061,0.006028061,0.059135278410000006
46.39,0.005195432,0.005195432,0.050967187920000004
46.4,0.004174447,0.004174447,0.04095132507
46.410000000000004,0.003068552,0.003068552,0.030102495120000003
46.42,0.001968146,0.001968146,0.019307512260000003
46.43,0.000957281,0.000957281,0.009390926610000001
46.44,0.000108459,0.000108459,0.00106398279
46.45,-0.0005195306,-0.0005195306,-0.005096595186000001
46.46,-0.0008935732,-0.0008935732,-0.008765953092000001
46.47,-0.001020036,-0.001020036,-0.01000655316
46.480000000000004,-0.0009429899,-0.0009429899,-0.009250730919
46.49,-0.000728853,-0.000728853,-0.00715004793
46.5,-0.0004493709,-0.0004493709,-0.0044083285290000005
46.51,-0.0001755015,-0.0001755015,-0.001721669715
46.52,3.342915e-05,3.342915e-05,0.0003279399615
46.53,0.000144224,0.000144224,0.0014148374400000001
46.54,0.0001545596,0.0001545596,0.0015162296760000001
46.550000000000004,8.657253e-05,8.657253e-05,0.0008492765193
46.56,-2.586707e-05,-2.586707e-05,-0.0002537559567
46.57,-0.0001500312,-0.0001500312,-0.0014718060720000001
46.58,-0.000263427,-0.000263427,-0.00258421887
46.59,-0.0003549447,-0.0003549447,-0.003482007507
46.6,-0.0004118797,-0.0004118797,-0.004040539857000001
46.61,-0.000413507,-0.000413507,-0.00405650367
46.62,-0.0003409692,-0.0003409692,-0.0033449078520000003
46.63,-0.0001872733,-0.0001872733,-0.0018371510730000001
46.64,3.978851e-05,3.978851e-05,0.00039032528310000005
46.65,0.0003212569,0.0003212569,0.003151530189
46.660000000000004,0.0006272041,0.0006272041,0.006152872221
46.67,0.0008870599,0.0008870599,0.008702057619000001
46.68,0.0009886671,0.0009886671,0.009698824251
46.69,0.0008301641,0.0008301641,0.008143909821
46.7,0.0003650885,0.0003650885,0.0035815181850000002
46.71,-0.0003847974,-0.0003847974,-0.003774862494
46.72,-0.001345463,-0.001345463,-0.013198992030000002
46.730000000000004,-0.002415468,-0.002415468,-0.023695741080000002
46.74,-0.003470644,-0.003470644,-0.03404701764
46.75,-0.004385333,-0.004385333,-0.04302011673
46.76,-0.005074278,-0.005074278,-0.04977866718
46.77,-0.005516474,-0.005516474,-0.054116609940000004
46.78,-0.005750864,-0.005750864,-0.05641597584
46.79,-0.005852789,-0.005852789,-0.05741586009
46.800000000000004,-0.005903815,-0.005903815,-0.05791642515
46.81,-0.005964059,-0.005964059,-0.05850741879
46.82,-0.006041327,-0.006041327,-0.05926541787
46.83,-0.006088921,-0.006088921,-0.05973231501
46.84,-0.006040766,-0.006040766,-0.05925991446000001
46.85,-0.005848182,-0.005848182,-0.05737066542000001
46.86,-0.005498826,-0.005498826,-0.053943483060000005
46.87,-0.005016793,-0.005016793,-0.04921473933000001
46.88,-0.004449026,-0.004449026,-0.04364494506
46.89,-0.00384739,-0.00384739,-0.037742895900000004
46.9,-0.003259513,-0.003259513,-0.03197582253
46.910000000000004,-0.002748598,-0.002748598,-0.026963746380000004
46.92,-0.002391677,-0.002391677,-0.023462351370000002
46.93,-0.002246273,-0.002246273,-0.022035938130000002
46.94,-0.002326279,-0.002326279,-0.022820796990000003
46.95,-0.002600191,-0.002600191,-0.02550787371
46.96,-0.003006485,-0.003006485,-0.029493617850000004
46.97,-0.003476154,-0.003476154,-0.03410107074
46.980000000000004,-0.003952405,-0.003952405,-0.03877309305
46.99,-0.004401786,-0.004401786,-0.04318152066000001
47.0,-0.004815225,-0.004815225,-0.04723735725000001
47.01,-0.005201831,-0.005201831,-0.05102996211
47.02,-0.00557897,-0.00557897,-0.054729695700000004
47.03,-0.005959481,-0.005959481,-0.058462508610000005
47.04,-0.006337695,-0.006337695,-0.06217278795
47.050000000000004,-0.006692738,-0.006692738,-0.06565575978
47.06,-0.007002282,-0.007002282,-0.06869238642
47.07,-0.007256325,-0.007256325,-0.07118454825000001
47.08,-0.007475547,-0.007475547,-0.07333511607
47.09,-0.007708579,-0.007708579,-0.07562115999
47.1,-0.008007313,-0.008007313,-0.07855174053000001
47.11,-0.008399001,-0.008399001,-0.08239419981
47.12,-0.008844549,-0.008844549,-0.08676502569000001
47.13,-0.009237225,-0.009237225,-0.09061717725
47.14,-0.009458664,-0.009458664,-0.09278949384000001
47.15,-0.00943273,-0.00943273,-0.0925350813
47.160000000000004,-0.009149158,-0.009149158,-0.08975323998
47.17,-0.008661228,-0.008661228,-0.08496664668000001
47.18,-0.008094165,-0.008094165,-0.07940375865
47.19,-0.007627298,-0.007627298,-0.07482379338
47.2,-0.00742235,-0.00742235,-0.07281325350000001
47.21,-0.007563817,-0.007563817,-0.07420104477
47.22,-0.008041624,-0.008041624,-0.07888833144000001
47.230000000000004,-0.008771906,-0.008771906,-0.08605239786
47.24,-0.009637741,-0.009637741,-0.09454623921000001
47.25,-0.0105289,-0.0105289,-0.10328850900000001
47.26,-0.01134165,-0.01134165,-0.11126158650000001
47.27,-0.01195363,-0.01195363,-0.1172651103
47.28,-0.01225688,-0.01225688,-0.1202399928
47.29,-0.01220299,-0.01220299,-0.11971133190000001
47.300000000000004,-0.01181771,-0.01181771,-0.11593173510000002
47.31,-0.01118437,-0.01118437,-0.10971866970000001
47.32,-0.01041709,-0.01041709,-0.10219165290000001
47.33,-0.009649917,-0.009649917,-0.09466568577
47.34,-0.009008947,-0.009008947,-0.08837777007
47.35,-0.008573891,-0.008573891,-0.08410987071
47.36,-0.008359971,-0.008359971,-0.08201131551000002
47.37,-0.008326524,-0.008326524,-0.08168320044
47.38,-0.008398865,-0.008398865,-0.08239286565000001
47.39,-0.008493719,-0.008493719,-0.08332338339
47.4,-0.008545497,-0.008545497,-0.08383132557000002
47.410000000000004,-0.0085213,-0.0085213,-0.08359395300000001
47.42,-0.008421941,-0.008421941,-0.08261924121000001
47.43,-0.008275018,-0.008275018,-0.08117792658
47.44,-0.008131879,-0.008131879,-0.07977373299
47.45,-0.008051816,-0.008051816,-0.07898831496
47.46,-0.008077769,-0.008077769,-0.07924291389
47.47,-0.008222309,-0.008222309,-0.08066085129000002
47.480000000000004,-0.008468235,-0.008468235,-0.08307338535
47.49,-0.008779713,-0.008779713,-0.08612898453000001
47.5,-0.009113055,-0.009113055,-0.08939906955
47.51,-0.009407367,-0.009407367,-0.09228627027
47.52,-0.00958762,-0.00958762,-0.0940545522
47.53,-0.009595081,-0.009595081,-0.09412774461000001
47.54,-0.009410115,-0.009410115,-0.09231322815000001
47.550000000000004,-0.009055204,-0.009055204,-0.08883155124000001
47.56,-0.008581797,-0.008581797,-0.08418742857000001
