time_s,ag_g_unscaled,ag_g_after_scale,ag_m_per_s2_after_scale
1.02,-0.001362838,-0.001362838,-0.01336944078
1.04,-0.002667167,-0.002667167,-0.02616490827
1.06,0.000929603,0.000929603,0.00911940543
1.08,-0.0006205482,-0.0006205482,-0.006087577842
1.1,-0.004658481,-0.004658481,-0.04569969861
1.12,-0.001600276,-0.001600276,-0.01569870756
1.1400000000000001,-0.002419091,-0.002419091,-0.02373128271
1.16,-0.002798288,-0.002798288,-0.02745120528
1.18,-0.0009457268,-0.0009457268,-0.009277579908000001
1.2,0.002567393,0.002567393,0.02518612533
1.22,0.002918512,0.002918512,0.02863060272
1.24,0.0005227688,0.0005227688,0.005128361928
1.26,0.002171324,0.002171324,0.021300688440000003
1.28,0.002956959,0.002956959,0.02900776779
1.3,0.002513491,0.002513491,0.024657346710000003
1.32,0.0004512831,0.0004512831,0.004427087211
1.34,0.0004821132,0.0004821132,0.004729530492000001
1.36,-0.002987698,-0.002987698,-0.02930931738
1.3800000000000001,-0.004320611,-0.004320611,-0.04238519391000001
1.4000000000000001,-0.002410945,-0.002410945,-0.02365137045
1.42,-0.00131116,-0.00131116,-0.0128624796
1.44,0.0007484429,0.0007484429,0.007342224849
1.46,0.002853944,0.002853944,0.027997190640000003
1.48,0.001815805,0.001815805,0.01781304705
1.5,0.001486564,0.001486564,0.01458319284
1.52,0.002728122,0.002728122,0.02676287682
1.54,0.002126538,0.002126538,0.02086133778
1.56,-0.001706407,-0.001706407,-0.016739852670000003
1.58,-0.001625613,-0.001625613,-0.01594726353
1.6,0.00178854,0.00178854,0.0175455774
1.62,8.841073e-05,8.841073e-05,0.0008673092613
1.6400000000000001,-0.001261859,-0.001261859,-0.01237883679
1.6600000000000001,0.0003336289,0.0003336289,0.0032728995090000003
1.68,0.003765116,0.003765116,0.03693578796
1.7,0.0005798618,0.0005798618,0.005688444258000001
1.72,-0.002504413,-0.002504413,-0.02456829153
1.74,-0.00184937,-0.00184937,-0.0181423197
1.76,-0.0008393685,-0.0008393685,-0.008234204985
1.78,-0.001956068,-0.001956068,-0.01918902708
1.8,-4.030857e-05,-4.030857e-05,-0.0003954270717
1.82,0.00235689,0.00235689,0.023121090900000002
1.84,-0.002199254,-0.002199254,-0.02157468174
1.86,-0.002970178,-0.002970178,-0.029137446180000002
1.8800000000000001,0.000605116,0.000605116,0.00593618796
1.9000000000000001,0.002963549,0.002963549,0.02907241569
1.92,0.0007901208,0.0007901208,0.007751085048
1.94,-0.003259089,-0.003259089,-0.031971663090000005
1.96,-0.002291939,-0.002291939,-0.022483921590000004
1.98,-0.001675672,-0.001675672,-0.01643834232
2.0,-0.001519425,-0.001519425,-0.01490555925
2.02,0.0002106809,0.0002106809,0.002066779629
2.04,0.001075825,0.001075825,0.010553843250000002
2.06,0.001679848,0.001679848,0.01647930888
2.08,0.0009507301,0.0009507301,0.009326662281
2.1,0.0007030507,0.0007030507,0.0068969273670000004
2.12,0.0003462302,0.0003462302,0.003396518262
2.14,0.001632629,0.001632629,0.016016090490000003
2.16,0.001609345,0.001609345,0.01578767445
2.18,0.002660122,0.002660122,0.026095796820000003
2.2,0.003787396,0.003787396,0.03715435476
2.22,0.001338549,0.001338549,0.013131165690000002
2.24,-0.001345918,-0.001345918,-0.01320345558
2.2600000000000002,-0.001980187,-0.001980187,-0.01942563447
2.2800000000000002,-0.002236038,-0.002236038,-0.021935532780000003
2.3000000000000003,-0.0002560483,-0.0002560483,-0.002511833823
2.32,-0.0003232007,-0.0003232007,-0.003170598867
2.34,0.003122525,0.003122525,0.03063197025
2.36,0.005080071,0.005080071,0.04983549651000001
2.38,0.0002097352,0.0002097352,0.002057502312
2.4,-0.003000041,-0.003000041,-0.029430402210000005
2.42,-0.00374754,-0.00374754,-0.036763367400000004
2.44,-0.0008801591,-0.0008801591,-0.008634360771
2.46,0.0003042204,0.0003042204,0.002984402124
2.48,0.001599779,0.001599779,0.01569383199
2.5,0.001481616,0.001481616,0.014534652960000002
2.52,0.002541553,0.002541553,0.024932634930000003
2.54,-0.002082973,-0.002082973,-0.020433965130000002
2.56,-0.003652598,-0.003652598,-0.03583198638
2.58,-0.004410306,-0.004410306,-0.04326510186
2.6,-0.006485853,-0.006485853,-0.06362621793
2.62,-0.003241082,-0.003241082,-0.03179501442
2.64,-0.001433494,-0.001433494,-0.014062576140000001
2.66,-0.001097765,-0.001097765,-0.01076907465
2.68,-0.0004580773,-0.0004580773,-0.004493738313
2.7,-0.0008802109,-0.0008802109,-0.008634868929
2.72,-0.001318666,-0.001318666,-0.01293611346
2.74,-0.0008360614,-0.0008360614,-0.008201762333999999
2.7600000000000002,0.0003085217,0.0003085217,0.003026597877
2.7800000000000002,0.0007952038,0.0007952038,0.007800949278
