time_s,ag_g,ag_m_per_s2,roof_total_m,roof_total_in,base_total_kN,base_total_kip,D_mode_1_m,D_mode_1_in,roof_mode_1_m,roof_mode_1_in,base_mode_1_kN,base_mode_1_kip,D_mode_2_m,D_mode_2_in,roof_mode_2_m,roof_mode_2_in,base_mode_2_kN,base_mode_2_kip,D_mode_3_m,D_mode_3_in,roof_mode_3_m,roof_mode_3_in,base_mode_3_kN,base_mode_3_kip,D_mode_4_m,D_mode_4_in,roof_mode_4_m,roof_mode_4_in,base_mode_4_kN,base_mode_4_kip,D_mode_5_m,D_mode_5_in,roof_mode_5_m,roof_mode_5_in,base_mode_5_kN,base_mode_5_kip
0.48,-0.003303105,-0.032403460050000006,-0.00032063057297185857,-0.01262325090440388,-3.5314990162332887,-0.793912561397073,-0.00026303816139955084,-0.010355833125966569,-0.0003292453135523875,-0.012962413919385334,-3.2823317704945545,-0.7378975362274823,-2.401467306012728e-05,-0.0009454595692963496,8.696875576100707e-06,0.0003423966762244373,-0.2530801804312392,-0.05689468788223092,-5.857841593011266e-07,-2.3062368476422308e-05,-9.28927469903335e-08,-3.6571947633989564e-06,-0.0042613131202312565,-0.0009579812987761183,9.350439101206594e-07,3.68127523669551e-05,-5.9069062439472494e-08,-2.3255536393493108e-06,0.0034809651038184793,0.0007825520859564064,4.642507786645703e-06,0.00018277589711203555,6.982681385806759e-08,2.749087159766441e-06,0.004693282708917524,0.0010550919254598947
0.5,-0.004010692,-0.039344888519999996,-0.0003049050888324055,-0.012004137355606518,-2.6271878787765663,-0.5906153303521302,-0.0002391759042683438,-0.009416374183793064,-0.00029937688575685557,-0.011786491565230536,-2.9845656810391983,-0.6709570563660898,1.9948435105013643e-05,0.0007853714608273088,-7.224293981094223e-06,-0.0002844210228777253,0.2102278695636326,0.047261105166704044,1.366939297671266e-05,0.0005381650778233331,2.1676712200823907e-06,8.534138661741696e-05,0.09943861183743455,0.022354689230476024,9.964820385835149e-06,0.0003923157632218563,-6.295026267729709e-07,-2.4783567983187833e-05,0.03709685893193515,0.008339705648807396,1.0499627918371911e-05,0.00041337117788865796,1.5792231223479404e-07,6.217413867511576e-06,0.010614461929630201,0.0023862259679722792
0.52,-0.00245184,-0.0240525504,-0.0002595281254613776,-0.010217642734699906,-1.4320300190000692,-0.3219331550584639,-0.000190936953537926,-0.007517202895193938,-0.0002389961091647116,-0.00940929563640597,-2.3826140869613277,-0.5356329547042578,6.578470606637966e-05,0.0025899490577314826,-2.3823826459648207e-05,-0.0009379459236081972,0.6932763664618952,0.15585472722030624,2.606894876619699e-05,0.0010263365655983068,4.1339736208152634e-06,0.00016275486696123084,0.1896397361454189,0.04263270865255959,1.5594862005431583e-05,0.0006139709450957316,-9.851664371729087e-07,-3.878608020365782e-05,0.05805627933854676,0.013051570798400258,9.507700672813187e-06,0.0003743189241265034,1.4300297933984188e-07,5.630038556686688e-06,0.009611686015397743,0.0021607929745278342
0.54,-0.0007797705,-0.0076495486050000006,-0.00018697509508396607,-0.007361224215904176,-0.377287877997389,-0.08481768909692554,-0.0001251250658340399,-0.00492618369425354,-0.0001566192575046715,-0.006166112500183917,-1.5613779258760938,-0.3510117212954228,9.27103669483476e-05,0.003650014446785339,-3.357491163613389e-05,-0.001321846914808421,0.9770341797445171,0.21964602132065747,2.373210538565997e-05,0.0009343348577031484,3.76340060777366e-06,0.0001481653782588055,0.17264026424216966,0.038811075340736904,8.90993100355169e-06,0.00035078468517920036,-5.628626261116143e-07,-2.2159945909906076e-05,0.033169735201838337,0.007456853113622539,1.232390088989827e-06,4.851929484211917e-05,1.8536075177290228e-08,7.297667392633949e-07,0.0012458686901796877,0.00028008242348031626
0.56,-0.001103842,-0.010828690020000002,-9.285131291809809e-05,-0.0036555635007125232,0.32957128807709596,0.07409057294862216,-4.973068395065395e-05,-0.001957900942939132,-6.224798159851989e-05,-0.002450707936949602,-0.6205662441949149,-0.1395088414808157,8.778563660501817e-05,0.0034561274253944166,-3.1791428390930105e-05,-0.0012516310390129964,0.9251345914909344,0.2079785297380594,6.280881132928552e-06,0.00024727878476096663,9.960124265797454e-07,3.92130876606199e-05,0.04569055129502531,0.010271644546277749,-4.216218187102013e-06,-0.00016599284201189029,2.66349048057252e-07,1.048618299438e-05,-0.015696063276315057,-0.0035286153959745675,-4.937545499676328e-06,-0.00019439155510536727,-7.426440328509245e-08,-2.9237954049248995e-06,-0.004991547237633731,-0.0011221444589247186
0.58,-0.001753295,-0.017199823950000002,1.7813031659294415e-05,0.0007013004590273392,0.8457772059996329,0.1901382797786036,3.0990834783884304e-05,0.0012201116056647365,3.8791280555565984e-05,0.0015272157699041727,0.386720318694658,0.08693818612092928,5.435778467725545e-05,0.002140070262884073,-1.9685585089870825e-05,-0.0007750230350342845,0.572853018632324,0.12878248167021153,-1.1330194821144099e-05,-0.0004460706622497677,-1.7967247904542329e-06,-7.07371964745761e-05,-0.0824220100176832,-0.018529204960229112,-8.188636184272306e-06,-0.0003223872513493034,5.172966283481681e-07,2.036600899008536e-05,-0.03048451147244942,-0.006853190805032354,-8.799854712579371e-07,-3.464509729361957e-05,-1.323564429468155e-08,-5.210883580583288e-07,-0.0008896098372163485,-0.0001999922472757128
0.6,0.00220867,0.021667052699999998,0.0001344405521066598,0.005292935122309442,1.3115968696905091,0.29485870604801206,0.00011073405866607975,0.004359608608900778,0.00013860600938075197,0.005456929503179212,1.3817991918038934,0.31064081588546744,4.562382987908233e-06,0.00017962137747670208,-1.6522597279176191e-06,-6.504959558730785e-05,0.04808096728551141,0.010809031438667576,-1.6651311133847646e-05,-0.0006555634304664428,-2.6405391946058e-06,-0.00010395823600810237,-0.12113070911369951,-0.02723126669276926,-7.167469205182358e-07,-2.821838269756834e-05,4.527869562396059e-08,1.7826258119669525e-06,-0.0026682928914764886,-0.0005998561048132999,5.456040113437355e-06,0.00021480472887548644,8.206295280732395e-08,3.2308249136741714e-06,0.005515712606280254,0.0012399815214596136
0.62,0.001912134,0.01875803454,0.00023929633295684006,0.009421115470741735,1.6582408389349812,0.3727873704057504,0.00017893377119855553,0.007044636661360454,0.00022397170543589487,0.008817783678578538,2.232831916458283,0.5019605832582877,-4.802697822659246e-05,-0.0018908259144327741,1.739289362328544e-05,0.0006847595914679307,-0.5061354066624464,-0.11378376583712674,-1.1558847041836667e-05,-0.000455072718182546,-1.8329841063615003e-06,-7.216472859690947e-05,-0.08408535084473752,-0.01890313885357379,3.945851655972291e-06,0.00015534849039260988,-2.4926931807239566e-07,-9.813752680015578e-06,0.014689547486076319,0.0033023416449578266,9.299615455186201e-07,3.661265927238662e-05,1.3987322093649557e-08,5.506819721909275e-07,0.0009401324978055103,0.00021135019320534768
0.64,0.001364675,0.013387461750000001,0.00031824288767491496,0.012529247546256495,1.9255484547865291,0.4328805130078403,0.0002298033176542563,0.009047374710797492,0.000287645203167025,0.01132461429791437,2.8676095000369997,0.6446642609260071,-8.598976034187612e-05,-0.0033854236355069342,3.114105466435411e-05,0.0012260257741871698,-0.9062086336996206,-0.2037238051698444,-3.070046140471102e-06,-0.00012086795828626385,-4.868431739698691e-07,-1.9167054093301932e-05,-0.02233318824072148,-0.005020700444443479,-1.2197388990956265e-06,-4.802121649982782e-05,7.70539569433009e-08,3.0336203520984606e-06,-0.00454082262615234,-0.0010208175353885595,-8.881266625550863e-06,-0.00034965616636027023,-1.3358093943753588e-07,-5.259092103839995e-06,-0.008978400683976099,-0.0020184247684903846
0.66,-0.002338663,-0.02294228403,0.000367408091775404,0.014464885502968662,2.3665343044957674,0.532018075802902,0.00026611603531015524,0.01047700926417934,0.0003330978935559116,0.013114090297476835,3.3207391379601727,0.7465318559146702,-9.15640302958537e-05,-0.003604883082513925,3.315976764437095e-05,0.0013055026631642104,-0.9649534370201952,-0.21693016231694315,5.51085873705138e-06,0.00021696294240359764,8.739034646671404e-07,3.440564821524175e-05,0.04008898886572015,0.009012363216838608,-6.0142816737277284e-06,-0.0002367827430601468,3.7993721564172885e-07,1.4958158096131057e-05,-0.02238986255531002,-0.005033441337207029,-6.875327571525482e-06,-0.00027068218785533394,-1.0341010518735565e-07,-4.07126398375416e-06,-0.0069505227546206375,-0.001562539674456754
0.68,-0.001324505,-0.012993394049999999,0.00039013536976897396,0.01535966022712496,3.1364934029882203,0.7051117669649962,0.0002930647425416812,0.011537981989829969,0.0003668296361862051,0.014442111660874217,3.6570196131929387,0.8221307141368167,-5.854373235053206e-05,-0.0023048713523831517,2.1201519368526457e-05,0.0008347054869498606,-0.6169668980832796,-0.1386996762856089,1.2438856578517674e-05,0.0004897187629337667,1.9725346591410727e-06,7.765884484807374e-05,0.09048701965917143,0.020342291253821056,-3.6353423181928576e-07,-1.4312371331467944e-05,2.2965366659035373e-08,9.0414829366281e-07,-0.0013533588757805991,-0.0003042471784988489,7.2279750210026826e-06,0.000284565945708767,1.087141884423152e-07,4.280086159146268e-06,0.00730702709517039,0.001642685038466203
0.7000000000000001,-0.0008642077,-0.008477877537,0.00039079144917040257,0.015385490124818999,4.015355901598127,0.9026879164074602,0.0003107002674273789,0.012232293993203896,0.0003889040526501821,0.01531118317520402,3.8770851858599618,0.8716034229407227,-4.5840795141951564e-07,-1.8047557142500617e-05,1.660117090334277e-07,6.535894056434162e-06,-0.004830961752670677,-0.0010860434057730199,1.3170039539060344e-05,0.0005185054936637931,2.0884845234022838e-06,8.222380013394818e-05,0.09580604287544846,0.021538055241395116,9.031410914470255e-06,0.0003555673588374116,-5.705368159175928e-07,-2.2462079366834363e-05,0.03362197848811131,0.007558521448833506,1.3525725804281475e-05,0.0005325088899323416,2.0343710370235323e-07,8.00933479143123e-06,0.013673656127275838,0.003073960182281762
0.72,-0.003036532,-0.029788378920000004,0.00037775362364850663,0.01487218990742152,4.7068091039210795,1.0581327800245934,0.00031859138436269983,0.01254296788829527,0.00039878137712593293,0.015700054217556415,3.9755547907404027,0.8937402707413407,5.9712108309556575e-05,0.002350870405888054,-2.1624644860025016e-05,-0.0008513639708671267,0.6292799034604963,0.14146775001084202,7.777327186234952e-06,0.0003061939837100375,1.2333165298185903e-06,4.8555768890495684e-05,0.05657651517680858,0.012718906581163068,1.1064899678963425e-05,0.0004356259716127333,-6.989973871268239e-07,-2.7519582170347396e-05,0.041192214871228615,0.009260378289137082,4.160179950158578e-06,0.00016378661221096765,6.257223990693053e-08,2.463474012083879e-06,0.004205679672143688,0.0009454744021105596
0.74,0.001483362,0.01455178122,0.00035947817762503056,0.01415268415846577,4.994510542807627,1.122810636428944,0.00031595613736697136,0.012439218006573676,0.00039548283398382715,0.015570190314323905,3.942670760183175,0.8863476465869118,9.877281763450129e-05,0.0038886936076575314,-3.577041849028573e-05,-0.0014082841925309344,1.040923707187417,0.23400895846023573,6.082139748225488e-07,2.3945432079627904e-05,9.644963248337437e-08,3.7972296253296996e-06,0.004424479818490623,0.000994662631760876,3.6038210255521813e-06,0.00014188271754142447,-2.2766238769637672e-07,-8.963086129778611e-06,0.013416241841236817,0.003016091148698563,-6.849730988405459e-06,-0.00026967444836241964,-1.0302511329782868e-07,-4.05610682274916e-06,-0.006924646222693187,-0.001556722398663058
0.76,0.001629495,0.01598534595,0.0003350118235874271,0.013189441873520754,4.628758937875023,1.0405864046870226,0.00029643244163193546,0.011670568568186436,0.0003710449908595394,0.014608070506281079,3.6990435752621402,0.8315780766344562,9.727017229078541e-05,0.003829534342156906,-3.5226237873852436e-05,-0.0013868597588130882,1.0250879823470402,0.23044894589565282,-7.652184860439841e-06,-0.0003012671204897575,-1.2134716531293056e-06,-4.777447453264983e-05,-0.05566616171924295,-0.012514250982520571,-8.411730050917517e-06,-0.0003311704744455715,5.31390025883936e-07,2.0920867160784883e-05,-0.031315041414693205,-0.007039901363560842,-8.300632909560288e-06,-0.00032679657124253105,-1.2484777101446563e-07,-4.915266575372663e-06,-0.008391416600220365,-0.0018864654970049061
0.78,-0.001835173,-0.01800304713,0.00030383073301019236,0.011961839882291039,3.7204645222188004,0.8363936970799779,0.0002600529207097656,0.010238303964951402,0.00032550868270875597,0.01281530246884866,3.245080330222467,0.7295230793109724,5.693184723747156e-05,0.0022414113085618727,-2.061777774372243e-05,-0.0008117235332174185,0.5999799428902441,0.13488085684218046,-1.1271447585830326e-05,-0.0004437577789696979,-1.7874087446381516e-06,-7.037042301725007e-05,-0.08199465062148759,-0.018433130746046644,-1.147988593642396e-05,-0.00045196401324503784,7.252131069322137e-07,2.8551697123315503e-05,-0.04273711844757291,-0.009607686429326006,1.3454664387840482e-07,5.297111963716725e-06,2.0236828647546798e-09,7.967255373049921e-08,0.00013601817514960948,3.0578102197735013e-05
0.8,-0.002649884,-0.02599536204,0.0002697839042596179,0.010621413553528265,2.7192774316712285,0.6113178854089041,0.00021624605160197347,0.008513624078817854,0.0002706755502142097,0.010656517724968886,2.698434636406238,0.606632238634138,1.6293176946767853e-06,6.414636593215691e-05,-5.900548064537398e-07,-2.323050419109212e-05,0.017170669578394256,0.003860120080233164,-2.036632540419698e-06,-8.018238348109048e-05,-3.2296604181854207e-07,-1.2715198496792995e-05,-0.014815574692109439,-0.003330673687947942,2.1397210753416655e-06,8.424098721817581e-05,-1.3517153198302992e-07,-5.321713857599604e-06,0.007965716170707054,0.001790764233368926,1.0408150679646971e-05,0.00040976971179712486,1.5654642566351668e-07,6.163245104862861e-06,0.010521984207998316,0.002365436149111946
0.8200000000000001,0.002007703,0.019695566430000002,0.00022791074608550743,0.008972864019114466,1.753666748806302,0.39423996834825026,0.00016773478341862715,0.006603731630654613,0.0002099539134035401,0.008265902102501579,2.0930849185631635,0.4705442083601284,-4.669810221851078e-05,-0.0018385079613586922,1.6911643294812697e-05,0.0006658127281422322,-0.49213096116972593,-0.11063544124721075,1.1936486522650752e-05,0.00046994041427758865,1.8928695918049373e-06,7.452242487421013e-05,0.08683250617278582,0.019520723939403066,1.541705849431619e-05,0.0006069708068628421,-9.739341446716106e-07,-3.834386396344924e-05,0.05739435553921501,0.012902764408659942,8.394123507270107e-06,0.00033047730343583096,1.262539400213419e-07,4.970627559895351e-06,0.008485929700863946,0.0019077128872696664
0.84,0.00322279,0.0316155699,0.00016463265825312137,0.006481600718626826,0.616541583954677,0.13860406186587235,0.00010768404617062091,0.004239529376796099,0.00013478830355790494,0.005306626124326966,1.343739494074167,0.3020846554641532,-7.872183165519426e-05,-0.00309928471083442,2.8508985873503367e-05,0.0011224010186418648,-0.8296150986229005,-0.18650489350097635,1.1786631957176493e-05,0.00046404062823529504,1.8691058863258502e-06,7.358684591834057e-05,0.08574238242013284,0.019275654370721262,6.594333517421805e-06,0.0002596194298197561,-4.165805413748222e-07,-1.640080871554418e-05,0.024549269407170164,0.005518895309295981,-7.789272363108706e-06,-0.0003066642662641223,-1.1715652323796312e-07,-4.612461544801698e-06,-0.007874463323892564,-0.0017702497773217207
0.86,0.001838915,0.018039756150000003,7.416377269302735e-05,0.002919833570591628,-0.625657222898223,-0.1406533390224495,3.381680443821681e-05,0.0013313702534731027,4.232855157350363e-05,0.0016664784084056549,0.42198428925130793,0.09486584207126907,-8.829799066630857e-05,-0.003476298845130259,3.197697659767837e-05,0.0012589360865227705,-0.930534067800747,-0.20919238030056028,-5.511379387806378e-06,-0.00021698344046481804,-8.739860286595024e-07,-3.440889876612215e-05,-0.040092776362971656,-0.009013214680092713,-1.584054010998188e-05,-0.0006236433114166094,1.00068653750255e-06,3.939710777569094e-05,-0.05897088548640295,-0.013257182439852305,-1.7848573365266055e-05,-0.0007026997387900021,-2.684559869977035e-07,-1.0569133346366279e-05,-0.018043782499409276,-0.004056403673213252
0.88,-0.0006577811,-0.006452832591,-3.458870820185538e-05,-0.0013617601654273774,-1.5542457955942086,-0.3494083546247027,-4.6072135671957754e-05,-0.0018138636091321952,-5.7668570501830494e-05,-0.0022704161614893895,-0.5749129093892026,-0.12924556353416627,-6.964130474347764e-05,-0.0027417836513180176,2.5220487524227276e-05,0.0009929325796939872,-0.7339193802812831,-0.16499164020142976,-2.167083475328392e-05,-0.0008531824706017291,-3.436527495396644e-06,-0.00013529635808648204,-0.15764545864590548,-0.03544010894265513,-2.1944282897841294e-05,-0.000863948145584303,1.3862752354750576e-06,5.457776517618337e-05,-0.08169379231168843,-0.01836549510739793,-6.008539806209335e-06,-0.00023655668528383208,-9.03729643305793e-08,-3.5579907216763505e-06,-0.006074254966128937,-0.0013655468390536142
0.9,-0.001907019,-0.018707856390000003,-0.00014461435877541817,-0.005693478691945597,-1.8881315143429083,-0.4244688501726851,-0.00012063592543748757,-0.004749445883365653,-0.00015100019284280115,-0.005944889482000045,-1.5053600155188502,-0.3384183940733565,-2.478857238323936e-05,-0.0009759280465842269,8.977141982588219e-06,0.00035343078671607164,-0.2612359683463374,-0.05872818194356953,-1.808633708819469e-05,-0.0007120605152832556,-2.868103393441017e-06,-0.00011291745643468572,-0.13156986973290624,-0.029578083358421242,-1.0754390642344248e-06,-4.2340120639150584e-05,6.793817546698285e-08,2.6747313175977503e-06,-0.004003625726411242,-0.000900050868121322,1.3886093333328036e-05,0.0005466965879263007,2.0885730276881661e-07,8.222728455465221e-06,0.014037964981596913,0.003155860070783549
0.92,-0.002577919,-0.025289385390000002,-0.00023879673825464993,-0.009401446387978345,-1.7690375975212282,-0.39769547260239835,-0.00018091479491193763,-0.0071226297209424265,-0.00022645135618389587,-0.008915407723775429,-2.257552196732217,-0.5075179233397995,3.284415647658814e-05,0.0012930770266373285,-1.1894458923662537e-05,-0.0004682857843961629,0.3461302607116454,0.07781317808541224,5.033986104673548e-06,0.00019818842931785622,7.982817393563394e-07,3.142841493528895e-05,0.036619957529237294,0.008232493948504123,2.380875927986318e-05,0.0009373527275536686,-1.50405887176692e-06,-5.921491621129607e-05,0.08863483235533132,0.019925902983622058,1.6944230245222196e-05,0.0006670956789457558,2.5485398531904786e-07,1.0033621469253853e-05,0.017129548614774916,0.003850875719862659
0.9400000000000001,-0.001454639,-0.014270008590000001,-0.00030571151557939527,-0.012035886440133673,-1.6142788421086056,-0.36290432036266007,-0.00022286657427902172,-0.008774274577914241,-0.0002789624696980119,-0.010982774397559522,-2.7810490821753695,-0.6252047048722648,8.221001841468148e-05,0.0032366148982158065,-2.9772227149264522e-05,-0.0011721349271363985,0.8663755796945594,0.19476897839853288,2.863980407150803e-05,0.001127551341397954,4.541655883357039e-06,0.0001788053497384661,0.20834153828327162,0.04683704102523017,2.435930812138674e-05,0.0009590278787947536,-1.5388384190629802e-06,-6.0584189726888986e-05,0.09068440594706124,0.02038666545658394,1.3539084986876e-06,5.3303484200299214e-05,2.0363803587074016e-08,8.017245506722053e-07,0.0013687161418716924,0.0003076996292576886
0.96,0.002883678,0.028288881180000003,-0.0003452925517932498,-0.01359419495249015,-1.8768358410131127,-0.42192948178981415,-0.0002505075152086554,-0.00986250059876596,-0.0003135606824244022,-0.01234490875686623,-3.1259676221201773,-0.7027454772927523,0.0001002077505014766,0.003945187027617189,-3.629007714118204e-05,-0.0014287431945347261,1.056045839725785,0.2374085490936,2.927909853170712e-05,0.0011527204146341387,4.643034211194457e-06,0.00018279662248797075,0.21299211448558428,0.04788253214607674,-1.782539927850521e-06,-7.017873731694965e-05,1.1260750555069448e-07,4.4333663602635625e-06,-0.006636008446074021,-0.001491834045162653,-1.3126599562998895e-05,-0.0005167952583857833,-1.9743394441071415e-07,-7.77298993742969e-06,-0.013270164658230785,-0.0029832516915759937
0.98,0.003183814,0.031233215340000002,-0.00036585022881510556,-0.014403552315555337,-2.742155714726604,-0.6164611280425191,-0.00027247739411992677,-0.01072745646141444,-0.00034106041718669775,-0.01342757547979125,-3.4001195974863934,-0.7643772931235292,7.320037206508827e-05,0.0028819044120113493,-2.650939808259778e-05,-0.0010436770898660543,0.7714268407270249,0.1734236527425912,7.070154758739634e-07,2.7835254955667852e-05,1.1211742187935946e-07,4.414071727533837e-06,0.005143215765927714,0.0011562409004719774,-2.84420582034546e-05,-0.0011197660710021496,1.7967559531083144e-06,7.073842335072104e-05,-0.10588359649786257,-0.02380357942028069,-1.2584936289658617e-05,-0.0004954699326637251,-1.8928692079772617e-07,-7.4522409762884325e-06,-0.012722577235300394,-0.0028601491417723185
1.0,0.002490468,0.024431491080000003,-0.00037290812881864583,-0.014681422394434875,-3.892325646591503,-0.8750296148101331,-0.00029189390892894295,-0.011491886178304841,-0.0003653641017637753,-0.014384413455266745,-3.642409321117425,-0.8188461898169423,1.0224188539378461e-05,0.0004025271078495457,-3.7026735850593346e-06,-0.0001457745505928872,0.10774827014426967,0.024222774731955356,-3.4949419073222386e-05,-0.0013759613808355272,-5.542224882457212e-06,-0.00021819783001800048,-0.25424111539456007,-0.057155676444342586,-2.7324598447562604e-05,-0.0010757715924237245,1.7261632254514237e-06,6.795918210438676e-05,-0.1017235368759785,-0.022868360813453153,-1.6815522776977494e-06,-6.620284557865156e-05,-2.5291812805390384e-08,-9.957406616295427e-07,-0.0016999433478089739,-0.000382162467350319
1.02,-0.001362838,-0.01336944078,-0.0003651880183198157,-0.014377481036213216,-4.717593222761293,-1.0605571463833234,-0.00030312952943637345,-0.011934233442376908,-0.00037942774704338727,-0.014938100277298713,-3.782613441905589,-0.8503653300295536,-5.882665185226464e-05,-0.0023160099154434896,2.130397821518492e-05,0.00083873929981043,-0.6199484634940069,-0.13936995885437714,-4.474496837361423e-05,-0.0017616129280950486,-7.095587957140286e-06,-0.00027935385658032623,-0.32549927779251964,-0.07317514862025541,1.0492915203111438e-06,4.1310689776029286e-05,-6.62863697197599e-08,-2.609699595266138e-06,0.003906284107517904,0.0008781676016582959,6.490687928623822e-06,0.0002555388948277095,9.762483524670287e-08,3.843497450657594e-06,0.006561676323304498,0.0014751235192044785
1.04,-0.002667167,-0.02616490827,-0.00033926609796912686,-0.013356932990910507,-4.751421454434749,-1.0681620353927652,-0.00029651412012896586,-0.0116737842570459,-0.0003711472279730524,-0.014612095589490252,-3.7000628035153436,-0.8318072082608362,-9.93948817961318e-05,-0.003913184322682355,3.599569803502517e-05,0.001417153465945873,-1.04747937046341,-0.2354827301926293,-1.558352835384527e-05,-0.000613524738340365,-2.471211850995597e-06,-9.729180515730698e-05,-0.11336307542519261,-0.025485033172870316,2.7599988788924546e-05,0.001086613731847423,-1.743560322093695e-06,-6.86441071690431e-05,0.10274875521902495,0.023098839065599862,6.662175799495726e-06,0.00026229038580691835,1.0020414198965194e-07,3.945044960222518e-06,0.0067350397501720494,0.0015140971679707166
1.06,0.000929603,0.00911940543,-0.0003004132929982281,-0.01182729499993024,-4.082251848526577,-0.9177267235340993,-0.0002700156884493939,-0.01063053891533047,-0.0003379790960162037,-0.013306263622685185,-3.3694011090016636,-0.7574715021936564,-9.545719999039191e-05,-0.0037581574799366896,3.45696728446321e-05,0.0013610107419146497,-1.005981856864856,-0.22615371801927253,2.8142796382073815e-05,0.0011079841095304652,4.462841171805357e-06,0.00017570240833879357,0.20472603357182872,0.04602424323227867,2.3464916347494074e-05,0.0009238156042320502,-1.482337453744037e-06,-5.835974227338728e-05,0.08735477990451429,0.01963813574504169,1.0389410072902576e-06,4.090318926339597e-05,1.562645528226154e-08,6.152147748921867e-07,0.0010503038635986332,0.00023611770150915124
1.08,-0.0006205482,-0.006087577842,-0.0002596754215809915,-0.010223441794527223,-3.1300834197303575,-0.7036707454035092,-0.0002295227407961686,-0.009036328377801913,-0.000287294004637028,-0.011310787584134962,-2.8641083109682093,-0.6438771623118601,-5.477543921907495e-05,-0.002156513355081691,1.9836838016567063e-05,0.0007809778746679947,-0.5772544979502792,-0.12977197358375625,4.685365516418004e-05,0.0018446320930779545,7.429980250628704e-06,0.0002925189075050671,0.34083901435661,0.07662365858465656,-6.67638876140876e-06,-0.0002628499512365654,4.217641763657459e-07,1.6604888833297083e-05,-0.024854743233385494,-0.005587568557312074,-4.653981525003598e-06,-0.00018322761909462984,-6.999938752501491e-08,-2.7558813986226347e-06,-0.004704881935093655,-0.0010576995352373252
1.1,-0.004658481,-0.04569969861,-0.00021450752397797712,-0.008445178109369178,-1.9500571217057978,-0.43839028051474394,-0.00017392766969675702,-0.006847546051053427,-0.00021770555968021843,-0.008571085026780254,-2.1703630871513666,-0.4879170317651236,8.361899589445382e-06,0.0003292086452537552,-3.0282486098050855e-06,-0.00011922238621279864,0.08812241797113711,0.01981070764748227,3.0078616962274027e-05,0.001184197518199765,4.769820608719046e-06,0.00018778821294169473,0.21880824714117914,0.04919005078130873,-2.315506604375788e-05,-0.0009116167733762945,1.4627634350908155e-06,5.758911161774865e-05,-0.08620127461664598,-0.019378817440416085,-4.188441681601432e-07,-1.64899278803206e-05,-6.299731763462837e-09,-2.4802093556940305e-07,-0.0004234250501014748,-9.518973799525452e-05
1.12,-0.001600276,-0.01569870756,-0.00015195973115111268,-0.005982666580752468,-0.47074803773694124,-0.1058283688299044,-9.998552122520942e-05,-0.003936437843512182,-0.00012515204680315706,-0.004927245937132168,-1.2476731557154312,-0.2804880834702666,7.468377136761045e-05,0.0029403059593547426,-2.7046608775885546e-05,-0.0010648271171608483,0.7870597399213602,0.17693806828805403,-1.0059039534423196e-06,-3.960251785205983e-05,-1.595146948923545e-07,-6.280106098124193e-06,-0.007317493391440031,-0.0016450379554687495,-3.714168195592748e-06,-0.00014622709431467512,2.3463329441700786e-07,9.237531276260152e-06,-0.01382704035461013,-0.0031084423283169495,1.0890799563262261e-05,0.0004287716363489079,1.6380582840527473e-07,6.449048362412391e-06,0.011009911803179936,0.0024751266360939096
1.1400000000000001,-0.002419091,-0.02373128271,-6.369791061769274e-05,-0.0025077917566020762,1.0347278073160082,0.2326160647585927,-1.2920461311484062e-05,-0.0005086795791922859,-1.617256337676152e-05,-0.0006367150935732882,-0.16122847128524026,-0.036245602227216886,0.00011809164638651078,0.004649277416791763,-4.276670153405468e-05,-0.0016837284068525467,1.2445164296049696,0.27977842320971846,-2.1190557915113426e-05,-0.000834273933665883,-3.36036593639048e-06,-0.00013229787151143623,-0.15415166326181584,-0.03465467249495129,2.5044443439550693e-05,0.0009860017102185314,-1.5821201307024817e-06,-6.228819412214495e-05,0.09323501571854731,0.020960065343571515,1.2222816088089602e-05,0.00048121323181455125,1.8384036021640833e-07,7.237809457338911e-06,0.01235649653954748,0.002777850927470899
